"YLD_BE_BLUP","AGSPP_BLUP","IEMERG_BLUP","LDSR_CERCZM_BLUP","SRSR_COLLGR_BLUP","LDSR_CORBNE_BLUP","ERSR_GIBBFU_BLUP","ERSR_GIBBZE_BLUP","LDSR_NLBR1_BLUP","LDSR_PUCCPY_BLUP","LDSR_TARSC_BLUP","Index","group","RM"
0,0,0,-0.127953279,0,0,0,-2.987643089,-9.482265632,0,-7.851362465,"index_2491","A","Humid continental a"
0,0,0,-0.031210101,0,0,-0.039178394,-2.703058742,0,-3.041414501,-4.632337476,"index_2492","F","Mid-latitude steppe"
0,-2.335630431,4.387167561,-0.076869021,-0.677958904,0,0,-0.004105722,0,0,-0.039549703,"index_2493","A","Subtropical steppe"
0,-4.603116976,0,-0.097639543,0,0,0,-1.68087823,0,0,0,"index_2494","E","Humid subtropical"
0,-1.249648276,0,0,0,0,0,-2.302317518,0,0,0,"index_2495","I","Humid continental a"
0,0,5.279869816,0,0,-18.45586274,0,0,0,-6.926225685,0,"index_2496","A","Subtropical dessert"
0,-1.641361571,5.30914585,-0.092306571,0,0,0,-0.067060125,-0.513869807,0,0,"index_2497","B","Subtropical dessert"
0.943929243,0,0,-1.562281186,-0.572864971,-6.927359454,-0.043549058,0,-0.597495731,0,0,"index_2498","G","Mid-latitude steppe"
0,-2.967243347,0,-10.13392397,0,0,0,0,-0.41590801,-0.279330296,0,"index_2499","I","Subtropical dessert"
0,-2.45858848,5.728768995,-0.120094163,0,-4.678588374,-0.447304525,-2.981835245,0,-1.852265796,0,"index_2500","I","Mediterranean b"
0,0,0,-0.023287537,0,0,-0.569010873,0,-0.621388852,-0.368925079,0,"index_2501","H","Subtropical steppe"
0,-1.222228346,0,-7.587541832,0,-5.212375494,0,0,0,-0.361851807,0,"index_2502","H","mid-latitude desert"
1.312608735,-2.453044558,0,0,0,-17.50309387,-0.247982058,0,0,0,0,"index_2503","E","Humid continental a"
0,-0.630741271,4.86860115,0,0,0,0,0,-2.275706529,0,-5.009935715,"index_2504","B","Mediterranean b"
0,-2.323220239,4.32939553,0,-0.519287671,0,0,-0.135488823,-0.646476629,-1.489720459,0,"index_2505","G","Humid subtropical"
0,-1.937470126,4.352504342,-0.153776091,0,0,0,-0.256885156,-0.291404034,0,0,"index_2506","F","Mid-latitude steppe"
1.253556999,-2.076050596,0,-2.124595585,-0.960270059,0,-0.375327834,-0.339286686,-0.280202864,0,0,"index_2507","I","Humid subtropical"
0,-2.917348047,0,0,0,0,-0.134021799,0,-3.313277115,0,-3.709762095,"index_2508","C","Mid-latitude steppe"
0,0,5.377456594,-0.116164604,-0.585228963,0,-0.341904053,0,-0.407545418,-7.39775505,-3.701852155,"index_2509","F","Subtropical dessert"
0,0,0,0,0,0,0,-0.119750223,-0.076092658,-0.456162105,0,"index_2510","D","Subtropical steppe"
0,-2.423938966,0,-1.334962599,0,-9.690389167,0,0,0,0,-7.228325371,"index_2511","J","Humid continental b"
0,-0.626824138,0,0,0,0,0,-0.073902995,0,0,-0.838453693,"index_2512","G","Subtropical steppe"
0,-1.535598981,0,0,0,-7.975405207,0,0,0,-0.274614781,0,"index_2513","F","Mediterranean b"
0,-1.959187961,4.256217625,-0.019686371,0,0,0,0,0,-3.693996108,0,"index_2514","J","Mid-latitude steppe"
0,-2.068811318,0,0,0,0,0,0,0,-6.711894155,-0.664435002,"index_2515","I","mid-latitude desert"
0,0,5.093716376,0,-0.906692759,-1.504569311,-0.084196231,-0.412859479,0,-4.622112171,-6.218250081,"index_2516","F","Subtropical steppe"
0,-2.205323422,0,-5.219406446,0,0,0,0,0,0,-5.151535055,"index_2517","A","mid-latitude desert"
0.889709405,-2.097768431,4.780017369,0,0,0,0,-3.138647028,-7.923161109,0,-8.040161585,"index_2518","E","Humid subtropical"
0,-1.590438842,0,0,-0.964391389,0,0,-3.15607056,-0.564045361,0,0,"index_2519","C","Humid continental b"
0,-0.313453503,0,-0.074904241,0,0,-0.178070196,0,-0.388430921,0,-1.985395066,"index_2520","J","Sub-arctic"
0,0,0,0,0,-8.975812517,-0.242332614,0,0,-0.228245551,0,"index_2521","A","Humid continental b"
0,0,5.972007568,-0.08809633,-0.94172407,-12.54869577,-0.173833113,-2.226815549,-0.312561799,0,0,"index_2522","G","Humid subtropical"
0,-1.982974161,4.514266028,0,0,-6.403336577,0,-2.970219557,0,-0.342989747,-2.483721317,"index_2523","G","Mediterranean b"
0,0,6.115965737,-5.474044659,0,0,-0.238095532,-0.192284643,-0.70382012,-7.783551803,-3.488283761,"index_2524","G","Sub-arctic"
0,-2.220836161,0,-0.14956585,0,-3.558149659,0,-0.320157759,-6.556754899,0,-1.360509766,"index_2525","C","Humid continental a"
0,-0.850100716,0,-0.010083263,0,0,-0.276935455,0,-0.249088503,0,0,"index_2526","D","Mediterranean b"
0,-1.555184646,5.16242565,0,0,0,0,0,0,0,-5.717932414,"index_2527","A","Subtropical dessert"
0,-0.054922728,0,0,-0.778931507,0,0,-0.136857397,0,-0.447516995,0,"index_2528","G","Mediterranean b"
0,0,0,0,0,-2.811190515,-0.39193784,0,0,0,0,"index_2529","F","Humid continental a"
0,0,0,0,0,0,0,0,-1.430827622,-0.000729942,-7.001766427,"index_2530","G","Humid subtropical"
0.978368429,-2.92566393,0,-1.071751604,0,-9.976219827,-0.224678104,0,0,-0.291119083,-5.330894219,"index_2531","F","Mediterranean b"
0,-2.914576085,5.276616924,-0.050656394,0,0,-0.46268416,-2.825023462,0,-0.423153501,0,"index_2532","C","mid-latitude desert"
0,0,4.887858493,0,0,0,-0.103427152,0,0,0,-8.115681233,"index_2533","E","Humid continental a"
0,-2.915962066,0,0,0,-17.07434788,0,0,0,0,0,"index_2534","F","Humid continental a"
0,-3.743833364,0,0,0,0,0,0,0,-0.39643225,0,"index_2535","H","mid-latitude desert"
1.221759911,-2.447500636,0,0,0,0,0,-0.127961666,0,-14.55642814,0,"index_2536","D","Humid subtropical"
0,0,0,-0.018485983,0,0,0,0,0,0,0,"index_2537","E","Subtropical dessert"
0,-1.065543028,4.990652465,0,0,-2.168122956,0,-0.468774803,0,0,0,"index_2538","C","mid-latitude desert"
0,-0.662078335,0,-0.097920226,0,0,-0.317187739,-0.032161488,-0.220463292,0,0,"index_2539","F","Subtropical steppe"
0,-4.253674974,0,-3.404758153,-0.179277886,-2.060102596,0,-0.110854492,0,0,-2.143593876,"index_2540","G","Humid continental a"
1.389830235,-3.468862608,0,-0.01776575,-0.958209393,0,0,0,-8.273521676,0,-0.427136787,"index_2541","G","Humid continental b"
0,0,0,0,0,0,-0.647892398,-0.318686303,0,0,0,"index_2542","H","Sub-arctic"
0,-3.646447888,0,-0.087254282,0,-15.35936392,-0.987425921,0,0,0,0,"index_2543","B","Humid continental b"
0,-1.48075912,5.017899246,0,0,0,0,-2.569478334,0,0,-7.596483654,"index_2544","G","Humid subtropical"
0,0,0,0,0,0,0,-2.795984243,-3.372566863,-0.083213332,-3.46455394,"index_2545","D","Subtropical steppe"
0,-3.256905983,0,-0.079956531,0,0,0,0,0,0,0,"index_2546","J","Humid subtropical"
0,0,0,0,0,-3.803245628,0,-0.582076905,0,0,0,"index_2547","J","Mediterranean b"
0,-2.338732979,0,0,0,0,0,0,-0.164457443,0,-2.040764649,"index_2548","G","Humid continental b"
0.984928274,0,0,-0.067941988,0,0,0,-0.04995295,0,0,0,"index_2549","I","mid-latitude desert"
0,0,0,-0.029529557,-0.87990411,-3.24302627,0,-0.649763875,0,-9.712535569,0,"index_2550","F","Mediterranean b"
0,-2.853592941,0,0,0,0,-0.40793266,-2.656595991,0,0,0,"index_2551","E","Humid continental b"
0,-2.839733135,0,0,-0.327645793,0,0,-0.617391846,0,0,-3.417094297,"index_2552","H","Humid subtropical"
0,0,0,0,-0.93760274,0,-0.45591712,-3.20253331,-7.537764486,-0.157667367,-0.854273574,"index_2553","A","Mediterranean b"
0,-2.004691996,0,-0.056418259,0,0,0,-0.227867567,-0.383502541,-0.148908069,0,"index_2554","G","Mid-latitude steppe"
0.933385348,0,0,0,0,-2.945409736,-0.281878718,0,-0.690678903,0,0,"index_2555","E","Mid-latitude steppe"
0,-4.648945436,0,-1.837456317,0,0,0,-2.186160642,0,0,0,"index_2556","H","Humid continental a"
0,-1.183057016,0,-1.155500557,0,-1.658884113,-0.382710059,-2.720482273,-0.098494998,-0.380713867,0,"index_2557","E","Humid continental b"
0,-0.192022381,0,0,-0.154549902,0,-0.737062819,-0.073218708,-0.457720972,-0.374426513,0,"index_2558","I","Humid continental b"
0,0,0,0,-0.42655773,-14.59714883,0,0,0,0,0,"index_2559","F","Mediterranean b"
0,0,5.406732628,0,0,0,0,-0.048584376,0,0,0,"index_2560","I","mid-latitude desert"
0,0,0,0,0,0,-0.428233778,-0.796083522,0,0,0,"index_2561","J","Humid subtropical"
0.614112394,-2.55560712,4.302435249,0,0,-5.069460164,-0.381479688,0,0,0,0,"index_2562","I","Mid-latitude steppe"
1.126368645,-0.528895815,5.790573955,0,0,0,0,0,-4.825165685,0,0,"index_2563","C","Humid subtropical"
0,-2.248759092,0,0,0,-2.787848042,0,0,0,-0.082483391,0,"index_2564","B","mid-latitude desert"
0,-0.716918196,0,0,0,-7.070274784,0,-0.157386007,-3.654193165,0,0,"index_2565","C","Mediterranean b"
0,-0.650326936,0,-0.712827519,0,0,0,-1.253819717,-2.097837285,0,0,"index_2566","H","Mediterranean b"
0,0,0,0,0,-2.939574118,-0.066713576,-0.810516645,0,-0.308409304,0,"index_2567","F","Humid continental b"
0,0,5.774309492,0,-1.036514677,0,-0.416545255,0,-2.675912326,0,-1.684817327,"index_2568","B","Humid continental b"
0,-4.551559959,5.823102881,0,0,-3.65735517,0,-1.92480767,0,0,0,"index_2569","F","Humid subtropical"
0,-2.942295697,0,0,0,0,0,0,-0.212995845,0,0,"index_2570","B","Humid subtropical"
0,-1.226145479,5.133994226,-0.012964196,0,0,0,-1.907384139,0,0,0,"index_2571","H","Humid subtropical"
0,0,5.889019917,0,0,-4.340122512,-0.1327106,0,-6.977187579,0,-1.10739167,"index_2572","G","Humid subtropical"
0,-2.990805016,4.98828318,-10.414026,0,0,-0.721629477,0,0,-15.28515534,0,"index_2573","D","Humid continental b"
0,-1.866111526,0,0,-0.379162427,0,0,-1.901576295,-0.550904144,-0.326485445,-2.752659294,"index_2574","H","mid-latitude desert"
0,-3.778204708,0,0,0,-2.916231645,0,0,-9.412193518,0,-4.424658445,"index_2575","J","Subtropical dessert"
0,-0.861852115,0,-3.727789829,0,-2.206701657,0,0,0,0,-4.849456464,"index_2576","E","Humid subtropical"
0,-2.651239779,0,0,-0.19988454,0,0,0,-0.610636947,0,0,"index_2577","E","Sub-arctic"
0,-2.063640405,0,-8.682486151,-0.840751468,0,-0.716485029,-1.121859733,-0.528205679,-0.400361845,0,"index_2578","F","Humid subtropical"
0,-2.243588179,0,0,0,0,-0.495904171,0,0,-0.383071624,-8.049601541,"index_2579","G","Mediterranean b"
0.68148203,0,0,0,0,-4.608560954,-0.445458969,0,-4.187800896,0,-5.63297281,"index_2580","G","Mediterranean b"
0,-2.554221139,0,0,0,0,0,0,0,-2.765880045,0,"index_2581","D","Sub-arctic"
0,-2.516799664,0,0,0,-4.55604039,-0.286821981,0,0,-14.38496291,0,"index_2582","H","mid-latitude desert"
0,-4.179203727,0,0,0,-6.260421247,-0.108671949,0,0,-0.405863279,0,"index_2583","J","Mediterranean b"
0,-3.170977622,0,-0.053537326,0,-0.223756462,-0.263518027,0,0,-14.59929444,-0.696074764,"index_2584","F","Humid continental b"
0,-1.731455628,5.841598403,-1.047823331,0,0,-0.144511392,0,0,0,0,"index_2585","B","Mediterranean b"
0.700195817,-2.981103152,0,0,0,0,0,0,0,0,0,"index_2586","C","mid-latitude desert"
0,-4.431260254,5.975394819,0,0,-3.774067536,0,-0.186810347,0,0,0,"index_2587","G","Subtropical steppe"
1.194505263,-1.932299213,0,0,-0.539894325,-0.817868446,0,-0.205286096,0,-0.424725339,0,"index_2588","J","Humid subtropical"
0.934101347,-2.312878413,0,-0.521401341,0,0,0,-0.785774148,-1.519762244,0,0,"index_2589","A","Humid subtropical"
0,-3.772476151,0,0,0,0,0,-1.72734098,0,0,0,"index_2590","A","mid-latitude desert"
0,0,0,-6.925482477,0,0,-0.470066384,-0.670364258,-4.21744577,0,0,"index_2591","A","Mediterranean b"
0,-2.156716839,0,-0.013204273,0,0,-0.610166451,-0.194337504,0,0,0,"index_2592","G","mid-latitude desert"
0,0,0,0,0,-0.270050902,0,-2.267470456,-4.128511148,-0.0773738,0,"index_2593","H","mid-latitude desert"
0,0,0,0,-0.496620352,0,0,-0.094431604,-0.80828527,-3.113923569,0,"index_2594","F","Mid-latitude steppe"
0,-2.72885469,0,0,-0.375041096,0,0,0,-5.470637142,0,0,"index_2595","I","Mid-latitude steppe"
0,0,0,-0.15461814,0,0,0,0,-0.444579755,-2.142302065,0,"index_2596","E","Subtropical steppe"
0,-1.625693039,5.549859902,-7.842180046,0,-2.222133137,-0.649607214,-1.371346578,-0.373545946,0,0,"index_2597","I","Humid continental b"
0,-0.865769248,0,-0.040333053,-0.506923679,-12.73924954,0,-0.019844323,0,-3.215436263,0,"index_2598","G","Humid continental a"
0,0,0,-0.856397153,0,0,0,0,-0.308828076,0,0,"index_2599","H","Humid subtropical"
0,0,0,0,0,0,0,-1.274438464,-3.53561367,0,0,"index_2600","H","Humid subtropical"
0,-1.245731143,5.260352461,-6.314350764,0,-8.7376203,0,0,0,0,0,"index_2601","B","Subtropical steppe"
0,-3.984432775,0,-0.064340823,0,0,0,-0.574719626,-0.290159459,0,-5.302574351,"index_2602","J","Humid subtropical"
0,-1.519930449,0,-0.151249947,0,-0.378071263,0,-0.249527877,0,0,0,"index_2603","E","Subtropical dessert"
0,0,0,-2.997977524,-0.261704501,0,0,-0.149174563,-0.400377481,-0.040876725,-1.716457089,"index_2604","I","Mediterranean b"
0,0,5.673469821,-0.086131551,0,0,-0.065839443,-0.028055766,0,0,0,"index_2605","F","Subtropical dessert"
0.992308099,-2.053298578,5.305892957,0,0,-4.532697916,0,-2.912141119,-3.846884846,0,-6.369289376,"index_2606","D","Mid-latitude steppe"
0,-3.400119919,0,0,0,0,-0.812514712,0,-0.468472876,-0.044526432,0,"index_2607","J","Humid subtropical"
0,0,0,0,0,-20.26612359,0,0,0,0,-0.972922682,"index_2608","G","Humid continental b"
0,-2.247724909,0,0,0,0,-0.641033135,0,-0.57957589,-0.354778535,-0.213568394,"index_2609","D","Mediterranean b"
0,-3.783933266,0,0,0,-3.995821032,0,-0.724808125,0,-12.62744437,-6.397609244,"index_2610","A","Subtropical dessert"
0,-3.314191558,0,-0.016325283,0,0,0,0,0,-3.519974346,-1.787646553,"index_2611","J","Humid subtropical"
0,-0.857934982,0,-11.50897032,0,0,-0.169596031,0,0,-17.9,0,"index_2612","A","Subtropical steppe"
0,-2.590256634,0,-4.098998306,0,0,0,0,0,0,0,"index_2613","F","Mediterranean b"
0,-0.466221687,0,-0.11672597,0,-3.447272911,0,-0.637992228,-0.269001694,0,-5.245934615,"index_2614","B","Sub-arctic"
0,0,5.066469595,0,0,-4.299273184,0,-0.449645876,0,-12.02731609,0,"index_2615","A","Humid continental a"
0.647797212,-4.299503433,5.800332632,-0.161073843,0,0,-0.417160441,-0.086904447,-1.771743672,0,0,"index_2616","B","Humid subtropical"
0,0,5.38396238,0,0,0,0,0,0,-0.489095328,0,"index_2617","A","Mid-latitude steppe"
0.955408972,-3.233991754,0,-7.001873941,0,0,-0.188662902,0,-4.084043837,-0.289547245,0,"index_2618","H","Subtropical dessert"
0,-2.62906409,0,0,0,0,-0.190075263,0,-8.536292101,0,0,"index_2619","C","mid-latitude desert"
1.185420381,-2.170161213,0,0,-0.39564775,0,0,-2.877294056,-9.061832951,0,0,"index_2620","F","Mediterranean b"
0,-2.368499744,0,0,0,0,0,0,-7.362584203,-0.194894384,0,"index_2621","G","Mid-latitude steppe"
0,0,5.94829681,-2.567268622,0,-2.892889172,-0.306595032,-2.778560711,0,-0.112410993,0,"index_2622","A","Humid subtropical"
0.989848158,-5.554057507,0,0,-0.634684932,0,0,-2.679827367,0,0,0,"index_2623","J","Mid-latitude steppe"
0,-0.195939514,5.299387172,-0.096516812,0,0,0,0,-2.305351403,0,-0.585335597,"index_2624","J","Humid subtropical"
0,-1.296653872,0,0,0,-1.35797025,0,0,0,0,0,"index_2625","H","Subtropical dessert"
0.986568235,-0.101928324,0,0,-0.401829746,-15.64519458,-0.687333161,-1.008456621,0,-1.576731339,0,"index_2626","I","Subtropical dessert"
0,-0.493641618,0,0,0,-4.690259611,-0.759355424,-0.651235331,0,0,0,"index_2627","A","Mid-latitude steppe"
0,-2.910418144,0,0,0,0,-0.033496531,0,-3.19469762,0,0,"index_2628","B","Mediterranean b"
0,0,0,0,-0.372980431,0,0,-0.043794367,0,-0.154017659,0,"index_2629","I","Humid subtropical"
0,-2.906260202,4.994206393,-0.389795843,0,-6.16514436,-0.493443429,-0.477603538,0,0,-1.5819881,"index_2630","C","Humid subtropical"
0.93982934,-3.835490282,0,-3.548327786,0,-4.626067809,0,0,0,0,0,"index_2631","B","Humid continental a"
0,-1.21439408,0,-5.397653195,-0.811902153,0,0,-1.332170958,0,0,-0.324307561,"index_2632","J","Subtropical steppe"
0.8932894,0,5.16716422,0,0,0,0,-0.905362884,-0.100984147,0,-7.51152405,"index_2633","A","Subtropical steppe"
0,-2.613818303,0,-7.714860939,0,0,0,0,-0.208017547,-3.839014243,-5.812331974,"index_2634","D","Mediterranean b"
0,-2.509869761,0,0,0,0,0,0,-0.671564406,-0.100731929,-3.638572631,"index_2635","C","Mid-latitude steppe"
0,0,0,-1.969061815,-1.046818004,0,0,0,0,-2.374331081,0,"index_2636","E","Sub-arctic"
0,-1.975734883,0,0,0,0,-0.288234342,0,-9.464747603,-0.118250525,0,"index_2637","F","Humid subtropical"
0,0,5.065284952,0,0,0,-0.271992192,-2.12227436,0,0,-0.15028887,"index_2638","I","Humid subtropical"
0,0,4.602849809,0,0,0,0,-0.979590375,0,-0.359494049,-8.059041497,"index_2639","J","Sub-arctic"
0,-2.716380865,5.452273124,0,0,0,0,0,0,-0.398790007,0,"index_2640","H","mid-latitude desert"
0,-2.193947413,0,0,0,0,-0.414084514,0,-0.125875635,0,0,"index_2641","J","Equatorial rainforest"
0,-2.622134187,5.344927668,0,0,0,0,-3.231572529,-5.17283066,-0.270685185,0,"index_2642","E","Mid-latitude steppe"
0,0,5.909343424,-0.07574629,0,-0.771574006,-0.123532206,0,0,-0.445159237,0,"index_2643","C","Subtropical steppe"
0,-5.468129146,0,-11.76360854,0,0,0,-0.214866114,-0.353632755,0,-2.760569235,"index_2644","D","Humid subtropical"
0,-3.228263196,0,0,0,0,-0.982281474,-0.958971627,0,0,-6.869607043,"index_2645","B","mid-latitude desert"
0,0,0,-0.031690256,0,0,0,-2.581094022,-0.435022507,0,0,"index_2646","H","Humid continental a"
0,0,0,-0.128795328,-1.02209002,0,0,-0.175177469,0,0,-6.086090697,"index_2647","D","Humid continental a"
0,0,0,-11.61082561,0,-11.73884223,0,-0.168334599,0,0,0,"index_2648","J","Humid subtropical"
0,-4.156289498,0,-0.056658336,0,0,0,0,-0.265267971,-7.140557214,-0.522056073,"index_2649","E","Mid-latitude steppe"
0,-4.500002943,0,-2.579232758,0,-18.69405496,0,0,0,0,-3.084876795,"index_2650","H","Subtropical steppe"
0,-1.457256322,5.843292028,0,0,-10.64315803,0,0,0,0,0,"index_2651","E","Humid continental b"
0,0,0,0,0,0,0,0,-0.147033401,0,0,"index_2652","D","Subtropical dessert"
0.580427576,0,0,-0.258190346,-0.164853229,0,-0.372867093,-0.008211444,0,0,0,"index_2653","C","Humid subtropical"
0,0,0,0,0,0,-0.068024775,-0.007527157,0,0,0,"index_2654","C","Subtropical steppe"
0,-0.113679722,6.019429082,0,0,-2.445889599,-0.474987868,-0.229236141,0,-7.740685497,-6.69024788,"index_2655","G","Mid-latitude steppe"
0,0,5.9144243,-6.619916621,0,-0.532386064,0,0,0,0,-2.119864054,"index_2656","F","Mid-latitude steppe"
0,-2.071913865,0,0,0,0,0,-0.166966025,0,0,-1.170671194,"index_2657","A","Subtropical dessert"
0.895437398,-0.646409803,0,0,-0.239037182,0,0,-2.035156703,0,-9.49820404,0,"index_2658","A","Humid subtropical"
0,0,0,0,0,-3.960807322,0,0,-0.154500847,-0.132849355,-1.676907386,"index_2659","F","Humid continental b"
0,-2.958927463,0,0,-0.935542074,-3.634012697,0,0,-0.580770546,-0.234532904,-1.447519112,"index_2660","E","Subtropical dessert"
0,0,0,0,-1.001483366,0,0,-1.704109605,-8.501256045,-0.440443722,0,"index_2661","B","Humid continental b"
0,0,0,0,0,0,0,-2.342972425,0,0,0,"index_2662","F","Mediterranean b"
0,-2.054332761,5.10911673,0,0,-3.17299885,0,0,0,-2.606360097,-7.351044798,"index_2663","H","Humid continental b"
0,-2.01813637,0,0,0,0,0,-1.422893447,-5.400565029,0,0,"index_2664","D","Humid subtropical"
0.748851666,-0.697332531,0,0,-0.517227006,0,-0.03,-0.059532968,-3.594903418,0,-4.556817828,"index_2665","F","Humid subtropical"
0.903313387,-0.407464693,0,-6.594452799,0,0,0,-1.01670412,0,0,0,"index_2666","C","Humid subtropical"
0,0,0,0,0,-2.052386856,-0.74049245,0,-0.627362132,0,-2.744749354,"index_2667","D","mid-latitude desert"
0,0,0,0,0,-21.31416934,0,-0.608563111,0,0,0,"index_2668","I","Humid subtropical"
0,0,0,0,0,0,0,0,0,0,-3.839381174,"index_2669","F","Humid subtropical"
0,-5.164515603,0,-1.023895059,0,0,0,-0.69096464,0,-0.056205496,-0.870093455,"index_2670","B","Humid subtropical"
0,0,0,-1.311034327,0,-3.190505705,-0.296708507,-2.63917246,0,0,-5.123215187,"index_2671","G","Humid continental b"
0,0,4.74920562,0,0,-17.59837076,-0.968562948,0,0,-0.258896398,-1.352599826,"index_2672","G","Humid continental a"
0,-2.634608012,5.370950809,-0.112515729,0,0,-0.132273533,-1.60537626,0,0,0,"index_2673","F","Mid-latitude steppe"
0,-2.365727783,0,0,0,0,-0.51066862,-0.067744412,-9.569855773,-0.240820257,0,"index_2674","D","Humid continental b"
0,-3.81830461,0,-0.020646682,0,0,0,-0.065691551,0,0,0,"index_2675","J","Humid continental b"
0,0,0,0,0,0,0,0,0,0,0,"index_2676","I","Humid continental b"
0,-0.622907005,0,-0.051616705,0,-10.5002427,0,-0.216918975,0,0,0,"index_2677","E","Humid continental a"
0,0,0,0,0,-19.40863161,0,0,0,-13.61336941,0,"index_2678","J","Sub-arctic"
0,0,4.981175324,0,0,0,0,0,-0.66439647,0,0,"index_2679","D","Mid-latitude steppe"
0,0,0,-2.69887412,0,0,0,-1.611184104,0,-0.067154619,-2.602370425,"index_2680","I","Subtropical dessert"
0,-2.390675433,0,-6.288886943,0,-18.78933184,-0.346847316,0,-2.17194947,-0.138688887,0,"index_2681","B","Mid-latitude steppe"
0,0,0,0,0,-2.361016458,0,0,0,0,-6.992326471,"index_2682","B","Sub-arctic"
0,-1.97056397,0,-0.088657696,0,0,-0.089003962,0,-0.173169463,0,0,"index_2683","J","Humid subtropical"
0,-0.665995468,0,0,0,-3.394752346,0,-1.053817866,0,0,0,"index_2684","D","Equatorial monsoon"
0,-0.834432184,0,-11.25433211,0,0,-0.879392528,0,0,-17.47133694,0,"index_2685","H","Mid-latitude steppe"
0,0,0,-9.166298757,0,0,-0.473142311,-0.479074994,0,-2.997909061,0,"index_2686","H","Mid-latitude steppe"
0,-2.147409196,0,-0.136093079,0,0,-0.379018947,-0.59826292,0,0,0,"index_2687","A","Humid subtropical"
0.872362665,-3.86413307,0,-0.08192131,0,0,-0.390707469,-1.086807862,-5.207866717,-0.032117427,0,"index_2688","C","Subtropical steppe"
0.662768242,-2.72746871,0,-10.97423007,0,0,0,0,-3.090940561,-1.95377849,0,"index_2689","J","Subtropical steppe"
0,0,0,-0.155460188,-0.105093933,0,0,0,-8.291039705,-3.664992481,0,"index_2690","J","Equatorial rainforest"
0,-1.429836392,0,0,0,-1.226802669,0,-0.155333146,0,0,0,"index_2691","D","Humid subtropical"
0.763822696,-4.52864573,0,0,0,-11.69120379,0,0,0,0,0,"index_2692","G","mid-latitude desert"
